141.164.35.117|||||443|||||coivo2xo.livehost.live
141.164.61.249|||||80|||||autotoll.net
141.164.61.249|||||8800|||||141.164.61.249
141.98.80.152|||||443|||||141.98.80.152
141.98.80.152|||||80|||||141.98.80.152
142.202.205.57|||||443|||||142.202.205.57
142.202.205.88|||||443|||||142.202.205.88
142.54.188.26|||||443|||||agturnfa.com
144.168.63.190|||||8082|||||144.168.63.190
144.202.113.237|||||80|||||144.202.113.237
144.217.207.19|||||443|||||144.217.207.19
144.217.207.21|||||443|||||52.188.209.63
144.217.207.21|||||4443|||||144.217.207.21
144.217.207.21|||||8081|||||144.217.207.21
144.217.207.21|||||8181|||||144.217.207.21
144.34.138.100|||||8086|||||144.34.138.100
144.34.175.58|||||80|||||144.34.175.58
144.34.186.152|||||8443|||||144.34.186.152
144.48.10.16|||||80|||||144.48.10.16
145.249.106.134|||||443|||||145.249.106.134
146.56.193.250|||||80|||||146.56.193.250
146.56.246.18|||||443|||||146.56.246.18
146.6.15.12|||||443|||||146.6.15.12
148.70.32.190|||||80|||||148.70.32.190
149.129.32.76|||||443|||||8.135.0.73
149.129.53.162|||||80|||||sit.watchdog3.com
149.129.63.219|||||443|||||149.129.63.219
149.129.63.219|||||80|||||149.129.63.219
149.28.204.170|||||443|||||us-system89.com
149.28.207.11|||||80|||||149.28.207.11
149.28.219.241|||||80|||||149.28.219.241
149.28.31.104|||||443|||||d37vvfpyclbf9b.cloudfront.net
149.28.31.104|||||80|||||d37vvfpyclbf9b.cloudfront.net
149.28.45.107|||||8888|||||149.28.45.107
149.28.71.107|||||80|||||149.28.71.107
149.28.95.180|||||443|||||149.28.95.180
150.109.4.202|||||8181|||||150.109.4.202
150.136.163.159|||||444|||||150.136.163.159
151.106.56.187|||||443|||||151.106.56.187
151.106.56.187|||||8080|||||151.106.56.187
152.32.252.190|||||443|||||152.32.252.190
152.32.252.47|||||80|||||152.32.252.47
152.32.252.47|||||8080|||||152.32.252.47
153.92.127.203|||||443|||||io.amscloud.xyz
153.92.127.203|||||80|||||d1iz6lkxr9mblm.cloudfront.net
153.92.127.204|||||443|||||io.amscloud.xyz
153.92.127.204|||||80|||||d1iz6lkxr9mblm.cloudfront.net
153.92.127.208|||||443|||||io.amscloud.xyz
153.92.127.208|||||80|||||d1iz6lkxr9mblm.cloudfront.net
153.92.127.212|||||443|||||io.amscloud.xyz
153.92.127.212|||||80|||||d1iz6lkxr9mblm.cloudfront.net
154.201.215.15|||||443|||||45.10.210.242
154.209.67.40|||||443|||||154.209.67.40
154.209.80.30|||||80|||||api.vinavass.net
154.209.86.57|||||10443|||||154.209.86.57
154.209.86.57|||||8080|||||154.209.86.57
154.221.28.190|||||8080|||||154.221.28.190
155.138.230.65|||||443|||||155.138.230.65
155.138.245.98|||||443|||||155.138.245.98
155.94.135.156|||||8080|||||204.44.85.4
155.94.143.110|||||7001|||||
155.94.146.115|||||80|||||155.94.146.115
156.226.191.234|||||443|||||156.226.191.234
156.226.191.235|||||443|||||156.226.191.234
156.234.168.104|||||8888|||||156.234.168.104
156.251.174.109|||||4443|||||156.251.174.109
157.230.176.13|||||80|||||www.digitallightphotography.net
157.245.138.24|||||443|||||cloud.symantecupdates.info
157.245.251.62|||||443|||||www.msft-cdn.net
157.245.40.219|||||443|||||shl.netsuite-labs.com
158.247.192.252|||||8080|||||158.247.192.252
158.247.204.245|||||443|||||158.247.204.245
158.247.204.245|||||80|||||158.247.204.245
158.247.208.77|||||80|||||ims.trust-update.com
158.247.211.216|||||8080|||||158.247.211.216
158.69.30.202|||||443|||||158.69.30.202
159.138.58.45|||||443|||||159.138.58.45
159.65.115.160|||||443|||||159.65.115.160
159.65.229.6|||||443|||||159.65.229.6
159.69.156.245|||||80|||||159.69.156.245
159.69.211.104|||||8080|||||159.69.211.104
160.124.49.133|||||443|||||160.124.49.133
160.124.49.133|||||7777|||||160.124.49.133
160.124.49.205|||||7777|||||160.124.49.205
160.16.208.58|||||8443|||||icandraft.com
160.20.147.55|||||443|||||dangky.dinefilly.com
161.129.39.103|||||8888|||||161.129.39.103
161.35.218.255|||||443|||||161.35.218.255
161.35.51.98|||||443|||||mscrl.microsoft.com
161.35.6.3|||||443|||||161.35.6.3
162.241.65.121|||||443|||||162.241.65.121
162.254.204.222|||||8443|||||microstamplet.me
163.172.39.102|||||443|||||163.172.39.102
165.22.37.148|||||80|||||update03.microsoft-essentials.com
165.227.199.214|||||443|||||165.227.199.214
165.227.199.214|||||80|||||165.227.199.214
165.227.85.160|||||443|||||165.227.85.160
167.179.66.246|||||443|||||a93.xyz
167.179.66.246|||||8081|||||167.179.66.246
167.179.70.207|||||8090|||||167.179.70.207
167.179.75.10|||||80|||||167.179.75.10
167.179.78.159|||||443|||||167.179.78.159
167.179.78.159|||||8443|||||cs.gfjhgfjkj.tk
167.179.91.182|||||443|||||167.179.91.182
167.179.95.134|||||80|||||167.179.95.134
167.179.97.154|||||88|||||167.179.97.154
167.179.98.232|||||80|||||studentedu.hk.appledaily.live
167.179.99.251|||||80|||||167.179.99.251
167.88.125.73|||||443|||||167.88.125.73
167.99.197.196|||||443|||||myredirector1.live
168.119.0.88|||||443|||||168.119.0.88
168.119.54.217|||||80|||||168.119.54.217
168.119.82.216|||||443|||||168.119.82.216
168.119.82.216|||||80|||||168.119.82.216
168.235.86.183|||||443|||||update.pinyin.pw
172.105.118.92|||||443|||||game.soultravel.online
172.105.237.117|||||443|||||172.105.237.117
172.105.33.101|||||443|||||fswyer.com
172.105.6.229|||||443|||||msg.sheblueshadow.com
172.241.27.44|||||443|||||amatai-technologies.site
172.241.29.153|||||443|||||172.241.29.153
172.241.29.155|||||443|||||amamai-tecnologies.space
172.241.29.156|||||443|||||amamai-tecnologies.digital
172.245.153.150|||||443|||||172.245.153.150
172.247.123.118|||||9080|||||172.247.123.118
172.247.164.40|||||443|||||172.247.164.40
172.81.205.217|||||443|||||172.81.205.217
172.81.205.217|||||81|||||47.110.83.12
172.86.75.37|||||4443|||||172.86.75.37
172.93.107.2|||||443|||||keyisa.com
172.93.97.66|||||443|||||stephq.com
173.208.194.90|||||443|||||hotshoppingdeal.website
173.234.155.145|||||80|||||173.234.155.145
173.234.155.184|||||443|||||dealeva.com
173.234.155.54|||||443|||||img.intactlinks.com
173.234.25.74|||||443|||||45.170.251.101
173.234.25.74|||||80|||||173.234.25.74
173.234.25.75|||||443|||||206.54.190.220
173.234.25.75|||||443|||||45.170.251.101
173.234.25.76|||||443|||||103.70.137.129
173.234.25.76|||||443|||||45.170.251.101
173.234.25.76|||||8080|||||206.54.190.220
173.234.25.77|||||443|||||206.54.190.220
173.234.25.77|||||443|||||45.170.251.101
173.234.25.77|||||80|||||173.234.25.74
173.234.25.78|||||443|||||45.170.251.101
173.249.46.201|||||80|||||173.249.46.201
175.24.113.235|||||80|||||175.24.113.235
175.24.125.242|||||80|||||175.24.125.242
175.24.246.200|||||8080|||||175.24.246.200
175.24.62.158|||||80|||||175.24.62.158
175.24.68.66|||||443|||||175.24.68.66
175.24.81.217|||||2082|||||service.microsoft-us.ga
175.24.81.217|||||8080|||||cs.cross-fire.cf
175.99.82.225|||||80|||||175.99.82.225
176.121.14.140|||||80|||||176.121.14.140
176.121.14.140|||||8080|||||194.76.227.16
176.121.14.175|||||80|||||176.121.14.175
176.121.14.229|||||443|||||176.121.14.229
176.121.14.229|||||80|||||176.121.14.229
176.121.14.234|||||80|||||176.121.14.234
176.121.14.249|||||443|||||176.121.14.249
176.121.14.249|||||80|||||176.121.14.249
176.121.14.251|||||443|||||176.121.14.251
176.123.2.216|||||80|||||176.123.2.216
176.123.8.191|||||443|||||agturnfa.com
176.123.8.228|||||443|||||176.123.8.228
176.123.8.228|||||8000|||||176.123.8.228
176.31.193.20|||||80|||||176.31.193.20
178.128.21.16|||||8080|||||178.128.21.16
178.162.132.136|||||80|||||185.99.133.180
178.62.7.35|||||9090|||||178.62.7.35
178.63.149.76|||||80|||||178.63.149.76
178.79.134.144|||||443|||||tcpsessionsconnect.com
178.79.134.144|||||4443|||||tcpsessionsconnect.com
178.79.134.144|||||80|||||178.79.134.144
18.140.5.214|||||443|||||b2.crazyshoppings.com
18.156.117.102|||||443|||||cob.vesselsregister.com
18.159.248.62|||||443|||||blog.tresorit.com
18.163.120.26|||||443|||||18.163.120.26
18.163.124.204|||||443|||||www.githongkong.com
18.166.59.130|||||80|||||rto.redteam.cafe
18.166.76.239|||||8080|||||18.166.76.239
18.180.199.201|||||443|||||52.192.37.241
18.180.45.136|||||443|||||18.180.45.136
18.181.239.157|||||443|||||18.181.239.157
18.194.243.98|||||443|||||cob.vesselsregister.com
18.195.56.138|||||80|||||18.195.56.138
18.203.47.161|||||443|||||fin.manvifinance.com
18.203.47.161|||||80|||||cehclient-canary.teams.microsoft.com
18.212.159.80|||||443|||||d2mq9y2bddy4j9.cloudfront.net
18.216.51.155|||||443|||||www.google.com
18.217.54.127|||||443|||||3.21.164.42
18.223.155.112|||||443|||||18.223.155.112
18.224.234.85|||||80|||||18.224.234.85
18.224.54.101|||||8080|||||18.224.54.101
182.163.74.90|||||8081|||||hypnolab.site
182.254.180.180|||||81|||||182.254.180.180
182.254.180.180|||||8888|||||182.254.180.180
182.254.202.89|||||8090|||||182.254.202.89
182.92.103.213|||||4443|||||182.92.103.213
182.92.120.156|||||443|||||182.92.120.156
182.92.122.148|||||443|||||182.92.122.148
182.92.169.148|||||8888|||||182.92.169.148
182.92.65.134|||||80|||||182.92.65.134
182.92.65.134|||||88|||||182.92.65.134
185.106.96.74|||||80|||||cdn.baiduanalyst.xyz
185.141.25.143|||||443|||||slit.conseques.com
185.144.100.29|||||443|||||185.144.100.29
185.150.117.50|||||443|||||185.150.117.50
185.150.117.50|||||80|||||185.150.117.50
185.153.196.130|||||443|||||185.153.196.130
185.153.196.130|||||80|||||185.153.196.130
185.153.196.207|||||80|||||185.153.196.207
185.153.198.121|||||443|||||185.153.198.121
185.153.199.161|||||80|||||185.153.199.161
185.153.199.162|||||80|||||185.153.199.162
185.153.199.165|||||80|||||185.153.199.165
185.156.172.13|||||443|||||185.156.172.13
185.156.172.56|||||443|||||185.156.172.56
185.158.249.12|||||443|||||185.158.249.12
185.158.249.12|||||80|||||185.158.249.12
185.161.208.234|||||443|||||fc.cyber1ink.com
185.162.235.101|||||80|||||185.162.235.101
185.162.235.111|||||443|||||185.162.235.111
185.162.235.111|||||80|||||185.162.235.111
185.162.235.143|||||443|||||homify.pl
185.162.235.233|||||80|||||185.162.235.233
185.162.235.35|||||443|||||185.162.235.35
185.162.235.35|||||80|||||185.162.235.35
185.162.235.61|||||443|||||185.162.235.61
185.162.235.61|||||80|||||185.162.235.61
185.162.235.61|||||80|||||klapp.cpuclean.com
185.170.210.31|||||443|||||185.170.210.31
185.174.100.53|||||80|||||watson.telemetry.microsoft.com.ansatc.net
185.174.102.42|||||443|||||who.selfip.org 
185.178.47.226|||||443|||||185.178.47.226
185.181.102.197|||||443|||||login.fastlinein.com
185.182.193.201|||||443|||||185.182.193.201
185.184.223.173|||||443|||||mycloudup.com
185.189.151.92|||||443|||||185.189.151.92
185.189.151.92|||||80|||||185.189.151.92
185.189.183.175|||||80|||||10.10.107.2
185.191.32.171|||||80|||||185.191.32.171
185.191.32.172|||||443|||||185.191.32.172
185.191.32.172|||||80|||||185.191.32.172
185.202.0.111|||||80|||||185.202.0.111
185.207.152.86|||||443|||||185.207.152.86
185.212.47.171|||||443|||||skyler.shacknet.biz
185.215.84.60|||||443|||||s03mdn.net
185.225.19.125|||||443|||||nguyenlieu.gratekey.com
185.227.82.66|||||443|||||185.227.82.66
185.227.82.66|||||8080|||||185.227.82.66
185.232.52.137|||||443|||||185.232.52.137
185.232.52.137|||||80|||||185.232.52.137
185.232.52.143|||||443|||||185.232.52.143
185.232.52.143|||||80|||||185.232.52.143
185.236.201.102|||||443|||||185.236.201.102
185.236.231.187|||||80|||||185.99.133.180
185.243.41.224|||||8443|||||185.243.41.224
185.243.41.224|||||8888|||||185.243.41.224
185.244.149.152|||||443|||||yambanetsdev.net
185.244.150.151|||||443|||||185.244.150.151
185.244.150.177|||||80|||||yambanetsdev.org
185.246.130.118|||||443|||||185.246.130.118
185.25.51.35|||||443|||||hotshoppingdeal.website
185.29.8.143|||||80|||||185.29.8.143
185.52.3.205|||||443|||||185.52.3.205
185.52.3.205|||||8080|||||185.52.3.205
185.81.114.123|||||443|||||web.kidork.net
185.82.126.47|||||443|||||185.82.126.47
185.82.126.47|||||80|||||185.82.126.47
188.119.113.24|||||443|||||188.119.113.24
191.252.113.123|||||443|||||ssl.securelogonweb.com
192.119.110.81|||||443|||||192.119.111.117
192.119.110.81|||||80|||||192.119.111.117
192.119.111.117|||||443|||||192.119.111.117
192.119.111.117|||||80|||||192.119.111.117
192.119.111.155|||||443|||||192.119.111.117
192.119.111.155|||||80|||||192.119.111.117
192.144.157.29|||||8081|||||192.144.157.29
192.144.157.29|||||8089|||||192.144.157.29
192.144.234.207|||||443|||||192.144.234.207
192.144.234.207|||||80|||||192.144.234.207
192.184.90.209|||||7001|||||b1.ineedrevs.com
192.184.90.209|||||8080|||||b1.ineedrevs.com
192.198.84.62|||||443|||||cordby.com
192.210.231.121|||||80|||||code.jquerys.xyz
192.236.232.228|||||443|||||192.236.232.228
192.236.232.228|||||80|||||192.236.232.228
192.236.232.228|||||8888|||||192.236.232.228
192.236.248.176|||||443|||||amapai-technologies.digital
192.255.235.221|||||8083|||||192.255.235.221
192.255.235.221|||||88|||||192.255.235.221
192.51.188.133|||||443|||||192.51.188.133
192.51.188.133|||||80|||||192.51.188.133
192.51.188.134|||||8089|||||10.150.50.1
192.51.188.134|||||8443|||||172.20.6.163
192.51.188.134|||||9443|||||192.51.188.134
192.52.167.171|||||443|||||deltawrite.com
193.112.10.125|||||443|||||193.112.10.125
193.168.147.249|||||443|||||mesteratosr.me
193.187.116.137|||||8899|||||103.138.12.53
193.187.118.232|||||443|||||193.187.118.232
193.187.118.235|||||443|||||193.187.118.232
193.218.39.208|||||443|||||193.218.39.208
193.218.39.208|||||8081|||||193.218.39.208
193.29.15.177|||||8443|||||193.29.15.177
193.34.166.124|||||443|||||ntservicespack.com
193.34.166.169|||||443|||||ntwindowsupdate.com
193.34.166.207|||||443|||||timesyncad.com
193.34.166.207|||||80|||||timesyncad.com
193.34.166.73|||||443|||||servupdates.com
193.34.166.73|||||80|||||servupdates.com
193.34.166.89|||||443|||||193.34.166.89
193.34.167.200|||||443|||||inteldrivers.com
193.34.167.200|||||80|||||inteldrivers.com
193.34.167.80|||||443|||||wustatwindows.com
193.9.114.11|||||443|||||193.9.114.11
194.156.228.12|||||8443|||||amazon.aliyuncs.cc
194.36.191.118|||||443|||||194.36.191.118
194.5.249.55|||||80|||||194.5.249.55
195.123.217.7|||||443|||||195.123.217.7
195.123.217.7|||||80|||||195.123.217.7
195.123.233.50|||||443|||||marcusswooster.com
195.123.233.50|||||80|||||195.123.233.50
195.123.239.142|||||443|||||195.123.239.142
195.30.132.195|||||443|||||d1hp3kzjl3pr7y.cloudfront.net
195.54.167.89|||||2000|||||195.54.167.89
195.54.167.89|||||3000|||||195.54.167.89
195.54.167.89|||||4000|||||195.54.167.89
195.54.167.89|||||5000|||||195.54.167.89
198.13.55.13|||||443|||||198.13.55.13
198.13.62.239|||||8443|||||198.13.62.239
198.23.229.132|||||8081|||||198.23.229.132
198.24.166.222|||||8080|||||198.24.166.222
198.44.97.179|||||443|||||198.44.97.180
198.44.97.179|||||80|||||198.44.97.180
198.44.97.181|||||443|||||198.44.97.180
